run_key,provider,model_id,prompt_id,condition_id,sentence_id,sentence_text,expected_schema_primary,main_image_schema,literal_or_metaphorical,interpretation,schema_explanation
gemini_2_5_flash|p_structured_roles_v2_abstention|c_temp_03_v1|s0138|1,google,gemini_2_5_flash,p_structured_roles_v2_abstention,c_temp_03_v1,s0138,The ladder leaned against the wall.,VERTICALITY,SUPPORT_BALANCE,literal,"The ladder is resting against the wall, which provides stability and prevents it from falling.","The phrase 'leaned against' directly describes a physical relationship where one object (the ladder) relies on another (the wall) for stability and to prevent collapse, which is the core of the SUPPORT_BALANCE schema. The ladder is also in a generally vertical orientation (VERTICALITY), and there is an implicit interaction of forces (FORCE) between the ladder and the wall that maintains this supported state."
gemini_2_5_flash|p_structured_roles_v2_abstention|c_temp_03_v1|s0140|0,google,gemini_2_5_flash,p_structured_roles_v2_abstention,c_temp_03_v1,s0140,The smoke drifted upward.,VERTICALITY,SOURCE_PATH_GOAL,literal,The smoke moved from a lower point to a higher point.,"The verb 'drifted' indicates movement, establishing a SOURCE_PATH_GOAL schema where the smoke is the trajector. The adverb 'upward' specifies the direction of this movement, clearly invoking the VERTICALITY schema as a characteristic of the path."
gemini_2_5_flash|p_structured_roles_v2_abstention|c_temp_03_v1|s0140|1,google,gemini_2_5_flash,p_structured_roles_v2_abstention,c_temp_03_v1,s0140,The smoke drifted upward.,VERTICALITY,SOURCE_PATH_GOAL,literal,The smoke moved from a lower position to a higher position.,
gemini_2_5_flash|p_structured_roles_v2_abstention|c_temp_03_v1|s0141|0,google,gemini_2_5_flash,p_structured_roles_v2_abstention,c_temp_03_v1,s0141,The apple fell from the branch.,VERTICALITY,SOURCE_PATH_GOAL,literal,The apple detached from the branch and moved downwards due to gravity.,"The sentence describes the physical movement of the apple (trajector) detaching from the branch (source) and moving downwards along a path. This directly instantiates the SOURCE_PATH_GOAL schema. The verb 'fell' explicitly indicates a downward trajectory, invoking VERTICALITY. The prior state of the apple being on the branch implies SUPPORT_BALANCE, which is then lost. The act of falling is caused by the FORCE of gravity."
gemini_2_5_flash|p_structured_roles_v2_abstention|c_temp_03_v1|s0142|0,google,gemini_2_5_flash,p_structured_roles_v2_abstention,c_temp_03_v1,s0142,The kite climbed higher in the wind.,VERTICALITY,SOURCE_PATH_GOAL,literal,,
gemini_2_5_flash|p_structured_roles_v2_abstention|c_temp_03_v1|s0143|0,google,gemini_2_5_flash,p_structured_roles_v2_abstention,c_temp_03_v1,s0143,The cup slid down the slope.,VERTICALITY,SOURCE_PATH_GOAL,literal,The cup moved from a higher point to a lower point along the surface of the slope.,The sentence describes the physical movement of 'the cup' (trajector) along a 'slope' (path) from an implicit source (top of the slope) to an implicit goal (bottom of the slope). The word 'down' explicitly indicates a VERTICALITY schema.
gemini_2_5_flash|p_structured_roles_v2_abstention|c_temp_03_v1|s0143|1,google,gemini_2_5_flash,p_structured_roles_v2_abstention,c_temp_03_v1,s0143,The cup slid down the slope.,VERTICALITY,SOURCE_PATH_GOAL,literal,The cup moved from a higher point to a lower point along the surface of the slope.,The sentence describes the physical movement of the cup (trajector) along a defined path ('down the slope') from an implicit source to an implicit goal. The 'down' component clearly invokes the VERTICALITY schema.
gemini_2_5_flash|p_structured_roles_v2_abstention|c_temp_03_v1|s0144|0,google,gemini_2_5_flash,p_structured_roles_v2_abstention,c_temp_03_v1,s0144,The bird descended toward the field.,VERTICALITY,SOURCE_PATH_GOAL,literal,A bird moved from a higher position downwards to a field.,"The sentence describes the physical movement of 'the bird' (trajector) along a 'path' (the descent) towards a 'goal' (the field). The verb 'descended' explicitly indicates a downward movement, which is a clear instance of the VERTICALITY schema, acting as a characteristic of the path."
gemini_2_5_flash|p_structured_roles_v2_abstention|c_temp_03_v1|s0144|1,google,gemini_2_5_flash,p_structured_roles_v2_abstention,c_temp_03_v1,s0144,The bird descended toward the field.,VERTICALITY,SOURCE_PATH_GOAL,literal,"The bird moved downwards through the air, approaching the field.","The sentence describes the physical movement of 'the bird' (trajector) from an implied higher 'source' along a 'path' towards 'the field' (goal). The verb 'descended' explicitly indicates a 'VERTICALITY' schema, specifying the downward direction of the path."
gemini_2_5_flash|p_structured_roles_v2_abstention|c_temp_03_v1|s0145|0,google,gemini_2_5_flash,p_structured_roles_v2_abstention,c_temp_03_v1,s0145,The climber reached the summit.,VERTICALITY,SOURCE_PATH_GOAL,literal,A person engaged in climbing successfully arrived at the highest point of a mountain or hill.,"The verb 'reached' explicitly indicates the completion of movement towards a destination, which is the core of the SOURCE_PATH_GOAL schema. The 'summit' inherently implies an upward direction and a high point, activating the VERTICALITY schema."
gemini_2_5_flash|p_structured_roles_v2_abstention|c_temp_03_v1|s0145|1,google,gemini_2_5_flash,p_structured_roles_v2_abstention,c_temp_03_v1,s0145,The climber reached the summit.,VERTICALITY,SOURCE_PATH_GOAL,literal,A person engaged in climbing successfully completed their ascent to the highest point of a mountain or hill.,"The verb 'reached' indicates the completion of a trajectory, with 'the climber' as the trajector and 'the summit' as the goal. The 'summit' itself inherently implies a high point, bringing in the VERTICALITY schema."
