prompt_id,condition_id,sentence_id,repetition_index,provider,model_id,sentence_type,expected_schema_primary,main_image_schema,literal_or_metaphorical,schema_present,provider_predicted_none,other_provider_votes
p_direct_schema_v2_abstention,c_temp_0_v1,s0167,0,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_0_v1,s0167,0,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,CONTAINER,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_0_v1,s0167,0,google,gemini_2_5_flash,control_weak_schema,NONE,CONTAINER,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_0_v1,s0194,0,google,gemini_2_5_flash,control_weak_schema,NONE,SOURCE_PATH_GOAL,metaphorical,yes,False,"{'openai': True, 'anthropic': True, 'google': False}"
p_direct_schema_v2_abstention,c_temp_0_v1,s0197,0,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_0_v1,s0197,0,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,CONTAINER,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_0_v1,s0197,0,google,gemini_2_5_flash,control_weak_schema,NONE,CONTAINER,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_0_v1,s0199,0,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_0_v1,s0199,0,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,CONTAINER,uncertain,uncertain,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_0_v1,s0199,0,google,gemini_2_5_flash,control_weak_schema,NONE,CONTAINER,metaphorical,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_0_v1,s0200,0,google,gemini_2_5_flash,control_weak_schema,NONE,CONTAINER,literal,yes,False,"{'openai': True, 'anthropic': True, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0025,0,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0025,0,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,CONTAINER,metaphorical,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0025,0,google,gemini_2_5_flash,control_weak_schema,NONE,CONTAINER,metaphorical,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0025,1,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0025,1,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,CONTAINER,metaphorical,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0025,1,google,gemini_2_5_flash,control_weak_schema,NONE,CONTAINER,metaphorical,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0027,0,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0027,0,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,SOURCE_PATH_GOAL,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0027,0,google,gemini_2_5_flash,control_weak_schema,NONE,SOURCE_PATH_GOAL,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0027,1,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0027,1,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,SOURCE_PATH_GOAL,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0027,1,google,gemini_2_5_flash,control_weak_schema,NONE,CONTAINER,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0028,0,google,gemini_2_5_flash,control_weak_schema,NONE,CONTAINER,metaphorical,yes,False,"{'openai': True, 'anthropic': True, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0029,0,google,gemini_2_5_flash,control_weak_schema,NONE,FORCE,metaphorical,yes,False,"{'openai': True, 'anthropic': True, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0029,1,google,gemini_2_5_flash,control_weak_schema,NONE,FORCE,metaphorical,yes,False,"{'openai': True, 'anthropic': True, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0030,0,google,gemini_2_5_flash,control_weak_schema,NONE,FORCE,literal,yes,False,"{'openai': True, 'anthropic': True, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0030,1,google,gemini_2_5_flash,control_weak_schema,NONE,SOURCE_PATH_GOAL,metaphorical,yes,False,"{'openai': True, 'anthropic': True, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0032,0,google,gemini_2_5_flash,control_weak_schema,NONE,FORCE,literal,yes,False,"{'openai': True, 'anthropic': True, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0032,1,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0032,1,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,FORCE,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0032,1,google,gemini_2_5_flash,control_weak_schema,NONE,SOURCE_PATH_GOAL,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0033,0,google,gemini_2_5_flash,control_weak_schema,NONE,CONTAINER,metaphorical,yes,False,"{'openai': True, 'anthropic': True, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0033,1,google,gemini_2_5_flash,control_weak_schema,NONE,CONTAINER,literal,yes,False,"{'openai': True, 'anthropic': True, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0058,0,google,gemini_2_5_flash,control_weak_schema,NONE,CONTAINER,metaphorical,yes,False,"{'openai': True, 'anthropic': True, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0058,1,google,gemini_2_5_flash,control_weak_schema,NONE,CONTAINER,metaphorical,yes,False,"{'openai': True, 'anthropic': True, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0060,1,google,gemini_2_5_flash,control_weak_schema,NONE,SOURCE_PATH_GOAL,metaphorical,yes,False,"{'openai': True, 'anthropic': True, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0061,0,google,gemini_2_5_flash,control_weak_schema,NONE,FORCE,metaphorical,yes,False,"{'openai': True, 'anthropic': True, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0061,1,google,gemini_2_5_flash,control_weak_schema,NONE,FORCE,metaphorical,yes,False,"{'openai': True, 'anthropic': True, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0063,1,google,gemini_2_5_flash,control_weak_schema,NONE,FORCE,literal,yes,False,"{'openai': True, 'anthropic': True, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0065,0,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0065,0,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,VERTICALITY,metaphorical,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0065,0,google,gemini_2_5_flash,control_weak_schema,NONE,VERTICALITY,metaphorical,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0065,1,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0065,1,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,VERTICALITY,metaphorical,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0065,1,google,gemini_2_5_flash,control_weak_schema,NONE,VERTICALITY,metaphorical,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0066,0,google,gemini_2_5_flash,control_weak_schema,NONE,FORCE,literal,yes,False,"{'openai': True, 'anthropic': True, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0066,1,google,gemini_2_5_flash,control_weak_schema,NONE,FORCE,literal,yes,False,"{'openai': True, 'anthropic': True, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0067,0,google,gemini_2_5_flash,control_weak_schema,NONE,FORCE,literal,yes,False,"{'openai': True, 'anthropic': True, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0091,0,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0091,0,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,CONTAINER,metaphorical,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0091,0,google,gemini_2_5_flash,control_weak_schema,NONE,CONTAINER,metaphorical,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0091,1,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0091,1,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,CONTAINER,metaphorical,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0091,1,google,gemini_2_5_flash,control_weak_schema,NONE,CONTAINER,metaphorical,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0093,1,google,gemini_2_5_flash,control_weak_schema,NONE,FORCE,literal,yes,False,"{'openai': True, 'anthropic': True, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0094,0,google,gemini_2_5_flash,control_weak_schema,NONE,CONTAINER,metaphorical,yes,False,"{'openai': True, 'anthropic': True, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0099,0,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0099,0,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,FORCE,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0099,0,google,gemini_2_5_flash,control_weak_schema,NONE,FORCE,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0099,1,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0099,1,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,FORCE,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0099,1,google,gemini_2_5_flash,control_weak_schema,NONE,SOURCE_PATH_GOAL,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0109,0,openai,openai_gpt_5_4_mini,literal_spatial,BLOCKAGE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0109,0,anthropic,claude_sonnet_4_6,literal_spatial,BLOCKAGE,BLOCKAGE,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0109,0,google,gemini_2_5_flash,literal_spatial,BLOCKAGE,BLOCKAGE,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0109,1,openai,openai_gpt_5_4_mini,literal_spatial,BLOCKAGE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0109,1,anthropic,claude_sonnet_4_6,literal_spatial,BLOCKAGE,BLOCKAGE,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0109,1,google,gemini_2_5_flash,literal_spatial,BLOCKAGE,BLOCKAGE,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0124,0,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,SOURCE_PATH_GOAL,metaphorical,yes,False,"{'openai': True, 'anthropic': False, 'google': True}"
p_structured_roles_v1,c_temp_03_v1,s0124,1,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0124,1,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,SOURCE_PATH_GOAL,metaphorical,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0124,1,google,gemini_2_5_flash,control_weak_schema,NONE,SOURCE_PATH_GOAL,metaphorical,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0125,0,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0125,0,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,SOURCE_PATH_GOAL,metaphorical,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0125,0,google,gemini_2_5_flash,control_weak_schema,NONE,VERTICALITY,metaphorical,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0125,1,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0125,1,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,SOURCE_PATH_GOAL,metaphorical,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0125,1,google,gemini_2_5_flash,control_weak_schema,NONE,SOURCE_PATH_GOAL,metaphorical,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0127,0,google,gemini_2_5_flash,control_weak_schema,NONE,SOURCE_PATH_GOAL,metaphorical,yes,False,"{'openai': True, 'anthropic': True, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0129,0,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0129,0,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,CONTAINER,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0129,0,google,gemini_2_5_flash,control_weak_schema,NONE,CONTAINER,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0129,1,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0129,1,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,CONTAINER,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0129,1,google,gemini_2_5_flash,control_weak_schema,NONE,CONTAINER,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0130,0,google,gemini_2_5_flash,control_weak_schema,NONE,CONTAINER,literal,yes,False,"{'openai': True, 'anthropic': True, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0130,1,google,gemini_2_5_flash,control_weak_schema,NONE,CONTAINER,literal,yes,False,"{'openai': True, 'anthropic': True, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0134,0,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,CONTAINER,metaphorical,yes,False,"{'openai': True, 'anthropic': False, 'google': True}"
p_structured_roles_v1,c_temp_03_v1,s0134,1,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0134,1,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,CONTAINER,metaphorical,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0134,1,google,gemini_2_5_flash,control_weak_schema,NONE,CONTAINER,metaphorical,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0158,0,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0158,0,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,BLOCKAGE,metaphorical,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0158,0,google,gemini_2_5_flash,control_weak_schema,NONE,BLOCKAGE,metaphorical,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0158,1,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0158,1,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,BLOCKAGE,metaphorical,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0158,1,google,gemini_2_5_flash,control_weak_schema,NONE,BLOCKAGE,metaphorical,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0159,0,google,gemini_2_5_flash,control_weak_schema,NONE,FORCE,metaphorical,yes,False,"{'openai': True, 'anthropic': True, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0159,1,google,gemini_2_5_flash,control_weak_schema,NONE,FORCE,metaphorical,yes,False,"{'openai': True, 'anthropic': True, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0161,0,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0161,0,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,FORCE,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0161,0,google,gemini_2_5_flash,control_weak_schema,NONE,FORCE,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0161,1,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0161,1,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,FORCE,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0161,1,google,gemini_2_5_flash,control_weak_schema,NONE,FORCE,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0162,1,google,gemini_2_5_flash,control_weak_schema,NONE,SOURCE_PATH_GOAL,metaphorical,yes,False,"{'openai': True, 'anthropic': True, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0164,0,google,gemini_2_5_flash,control_weak_schema,NONE,FORCE,literal,yes,False,"{'openai': True, 'anthropic': True, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0166,0,google,gemini_2_5_flash,control_weak_schema,NONE,FORCE,metaphorical,yes,False,"{'openai': True, 'anthropic': True, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0166,1,google,gemini_2_5_flash,control_weak_schema,NONE,FORCE,metaphorical,yes,False,"{'openai': True, 'anthropic': True, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0177,0,openai,openai_gpt_5_4_mini,literal_spatial,SUPPORT_BALANCE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0177,0,anthropic,claude_sonnet_4_6,literal_spatial,SUPPORT_BALANCE,SUPPORT_BALANCE,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0177,0,google,gemini_2_5_flash,literal_spatial,SUPPORT_BALANCE,SUPPORT_BALANCE,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0177,1,openai,openai_gpt_5_4_mini,literal_spatial,SUPPORT_BALANCE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0177,1,anthropic,claude_sonnet_4_6,literal_spatial,SUPPORT_BALANCE,SUPPORT_BALANCE,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0177,1,google,gemini_2_5_flash,literal_spatial,SUPPORT_BALANCE,SUPPORT_BALANCE,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0192,0,google,gemini_2_5_flash,control_weak_schema,NONE,CONTAINER,literal,yes,False,"{'openai': True, 'anthropic': True, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0192,1,google,gemini_2_5_flash,control_weak_schema,NONE,CONTAINER,metaphorical,yes,False,"{'openai': True, 'anthropic': True, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0193,0,google,gemini_2_5_flash,control_weak_schema,NONE,SOURCE_PATH_GOAL,metaphorical,yes,False,"{'openai': True, 'anthropic': True, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0194,0,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0194,0,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,SOURCE_PATH_GOAL,metaphorical,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0194,0,google,gemini_2_5_flash,control_weak_schema,NONE,BLOCKAGE,metaphorical,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0194,1,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0194,1,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,SOURCE_PATH_GOAL,metaphorical,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0194,1,google,gemini_2_5_flash,control_weak_schema,NONE,SOURCE_PATH_GOAL,metaphorical,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0195,0,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,SOURCE_PATH_GOAL,metaphorical,yes,False,"{'openai': True, 'anthropic': False, 'google': True}"
p_structured_roles_v1,c_temp_03_v1,s0195,1,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,SOURCE_PATH_GOAL,metaphorical,yes,False,"{'openai': True, 'anthropic': False, 'google': True}"
p_structured_roles_v1,c_temp_03_v1,s0196,0,google,gemini_2_5_flash,control_weak_schema,NONE,SOURCE_PATH_GOAL,metaphorical,yes,False,"{'openai': True, 'anthropic': True, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0196,1,google,gemini_2_5_flash,control_weak_schema,NONE,SOURCE_PATH_GOAL,metaphorical,yes,False,"{'openai': True, 'anthropic': True, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0197,0,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0197,0,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,SOURCE_PATH_GOAL,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0197,0,google,gemini_2_5_flash,control_weak_schema,NONE,SOURCE_PATH_GOAL,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0197,1,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0197,1,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,SOURCE_PATH_GOAL,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0197,1,google,gemini_2_5_flash,control_weak_schema,NONE,SOURCE_PATH_GOAL,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0199,0,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0199,0,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,CONTAINER,metaphorical,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0199,0,google,gemini_2_5_flash,control_weak_schema,NONE,FORCE,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0199,1,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0199,1,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,CONTAINER,metaphorical,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0199,1,google,gemini_2_5_flash,control_weak_schema,NONE,CONTAINER,metaphorical,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0200,0,google,gemini_2_5_flash,control_weak_schema,NONE,CONTAINER,metaphorical,yes,False,"{'openai': True, 'anthropic': True, 'google': False}"
p_structured_roles_v1,c_temp_03_v1,s0200,1,google,gemini_2_5_flash,control_weak_schema,NONE,CONTAINER,metaphorical,yes,False,"{'openai': True, 'anthropic': True, 'google': False}"
p_structured_roles_v1,c_temp_0_v1,s0025,0,google,gemini_2_5_flash,control_weak_schema,NONE,CONTAINER,metaphorical,yes,False,"{'openai': True, 'anthropic': True, 'google': False}"
